eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,1,5,0.65,1,0,0,45,0.08039175063834511
0.3,1,5,0.65,1,0,0,22,0.0809496782455557
0.01,3,5,0.65,1,0,0,545,0.07745516332009567
0.05,3,5,0.65,1,0,0,99,0.07820897685714712
0.1,3,5,0.65,1,0,0,62,0.07792711811044717
0.3,3,5,0.65,1,0,0,14,0.0814241706950711
0.01,5,5,0.65,1,0,0,503,0.07701973847449978
0.05,5,5,0.65,1,0,0,94,0.07800838477626963
0.1,5,5,0.65,1,0,0,45,0.0781082505774482
0.3,5,5,0.65,1,0,0,15,0.08055628461673324
0.01,7,5,0.65,1,0,0,479,0.07704865782354905
0.05,7,5,0.65,1,0,0,111,0.0789368093786624
0.1,7,5,0.65,1,0,0,46,0.07907304466408345
0.3,7,5,0.65,1,0,0,19,0.08062100909520378
0.01,1,7,0.65,1,0,0,519,0.0802765178931342
0.05,1,7,0.65,1,0,0,96,0.08043149213541222
0.1,1,7,0.65,1,0,0,45,0.08045659758894419
0.3,1,7,0.65,1,0,0,33,0.08050160772046398
0.01,3,7,0.65,1,0,0,467,0.07744076885908441
0.05,3,7,0.65,1,0,0,95,0.07787838146491556
0.1,3,7,0.65,1,0,0,45,0.07889425720139503
0.3,3,7,0.65,1,0,0,13,0.07891005932735479
0.01,5,7,0.65,1,0,0,464,0.07704016267147334
0.05,5,7,0.65,1,0,0,95,0.07843797014510134
0.1,5,7,0.65,1,0,0,48,0.07836873350400402
0.3,5,7,0.65,1,0,0,17,0.08069099908181881
0.01,7,7,0.65,1,0,0,432,0.07728587998655023
0.05,7,7,0.65,1,0,0,90,0.07838324522780604
0.1,7,7,0.65,1,0,0,54,0.07956560039754201
0.3,7,7,0.65,1,0,0,12,0.08080758853783748
0.01,1,1,0.8,1,0,0,457,0.08083492042272401
0.05,1,1,0.8,1,0,0,92,0.0807559608329233
0.1,1,1,0.8,1,0,0,77,0.08056427935318629
0.3,1,1,0.8,1,0,0,19,0.08034299199764369
0.01,3,1,0.8,1,0,0,463,0.0792093130461255
0.05,3,1,0.8,1,0,0,103,0.07944270404195777
0.1,3,1,0.8,1,0,0,49,0.07990427934262248
