eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,5,5,0.65,1,0,0,79,0.08107354071566462
0.1,5,5,0.65,1,0,0,46,0.08059845959096318
0.3,5,5,0.65,1,0,0,11,0.08422614455780351
0.01,7,5,0.65,1,0,0,414,0.0811769244825051
0.05,7,5,0.65,1,0,0,79,0.0807305557330672
0.1,7,5,0.65,1,0,0,45,0.08271983655150751
0.3,7,5,0.65,1,0,0,12,0.08573857646343651
0.01,1,7,0.65,1,0,0,533,0.08013946446472747
0.05,1,7,0.65,1,0,0,99,0.08019535325826578
0.1,1,7,0.65,1,0,0,46,0.08034739515508439
0.3,1,7,0.65,1,0,0,21,0.08001475231688922
0.01,3,7,0.65,1,0,0,497,0.07959967152580491
0.05,3,7,0.65,1,0,0,79,0.07943807554675952
0.1,3,7,0.65,1,0,0,45,0.08045824665865939
0.3,3,7,0.65,1,0,0,16,0.08100353237243496
0.01,5,7,0.65,1,0,0,414,0.08020360655618232
0.05,5,7,0.65,1,0,0,81,0.08048581236337594
0.1,5,7,0.65,1,0,0,45,0.08156304110943693
0.3,5,7,0.65,1,0,0,13,0.08373190066443797
0.01,7,7,0.65,1,0,0,414,0.08007557727449573
0.05,7,7,0.65,1,0,0,96,0.08031863381585821
0.1,7,7,0.65,1,0,0,41,0.08274410688604557
0.3,7,7,0.65,1,0,0,11,0.0847878846463168
0.01,1,1,0.8,1,0,0,500,0.0808211522419634
0.05,1,1,0.8,1,0,0,96,0.08092232263539624
0.1,1,1,0.8,1,0,0,47,0.08105166595022775
0.3,1,1,0.8,1,0,0,19,0.08055850719637879
0.01,3,1,0.8,1,0,0,456,0.08213484676399745
0.05,3,1,0.8,1,0,0,84,0.08252076395018638
0.1,3,1,0.8,1,0,0,38,0.08297441100599287
